# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  164       4.966310538676e-10       6.967811843091e-14       2.921115140919e-12       0.000000000000e+00       4.039766122281e-12       7.718692891926e-14      -2.099502602052e-15 
  165       4.956530973172e-10       6.961246959629e-14       2.870896696332e-12       0.000000000000e+00       3.969554418550e-12       7.481282595813e-14      -2.070952373472e-15 
  166       4.947829020508e-10       6.952638119701e-14       2.820855040011e-12       0.000000000000e+00       3.900850203241e-12       7.251482634906e-14      -2.042440908688e-15 
  167       4.940198437594e-10       6.942008302757e-14       2.771020412175e-12       0.000000000000e+00       3.833643373826e-12       7.029110413204e-14      -2.013979406352e-15 
  168       4.933630283184e-10       6.929382990955e-14       2.721422750849e-12       0.000000000000e+00       3.767919266382e-12       6.813958487352e-14      -1.985578616191e-15 
  169       4.928112862159e-10       6.914790208600e-14       2.672091674220e-12       0.000000000000e+00       3.703658561274e-12       6.605794099762e-14      -1.957248824613e-15 
  170       4.923631669813e-10       6.898260561572e-14       2.623056462984e-12       0.000000000000e+00       3.640837188832e-12       6.404358711748e-14      -1.928999840329e-15 
  171       4.920169336146e-10       6.879827276758e-14       2.574346042699e-12       0.000000000000e+00       3.579426235025e-12       6.209367536650e-14      -1.900840979959e-15 
  172       4.917705570142e-10       6.859526241484e-14       2.525988966130e-12       0.000000000000e+00       3.519391847142e-12       6.020509072963e-14      -1.872781053647e-15 
  173       4.916217104066e-10       6.837396042947e-14       2.478013395607e-12       0.000000000000e+00       3.460695139471e-12       5.837444637464e-14      -1.844828350675e-15 
  174       4.915677637742e-10       6.813478007649e-14       2.430447085367e-12       0.000000000000e+00       3.403292098972e-12       5.659807898340e-14      -1.816990625074e-15 
  175       4.916057782846e-10       6.787816240824e-14       2.383317363910e-12       0.000000000000e+00       3.347133490958e-12       5.487204408316e-14      -1.789275081238e-15 
  176       4.917325007190e-10       6.760457665874e-14       2.336651116347e-12       0.000000000000e+00       3.292164764772e-12       5.319211137784e-14      -1.761688359536e-15 
  177       4.919443579011e-10       6.731452063800e-14       2.290474766749e-12       0.000000000000e+00       3.238325959466e-12       5.155376007929e-14      -1.734236521926e-15 
  178       4.922374511255e-10       6.700852112631e-14       2.244814260501e-12       0.000000000000e+00       3.185551609474e-12       4.995217423856e-14      -1.706925037566e-15 
  179       4.926075505866e-10       6.668713426860e-14       2.199695046648e-12       0.000000000000e+00       3.133770650295e-12       4.838223807723e-14      -1.679758768430e-15 
  180       4.930508706520e-10       6.635093696668e-14       2.155142239763e-12       0.000000000000e+00       3.082920844333e-12       4.683956216589e-14      -1.652742126642e-15 
  181       4.935664762321e-10       6.600049946717e-14       2.111181156802e-12       0.000000000000e+00       3.032993537742e-12       4.532366292822e-14      -1.625879590533e-15 
  182       4.941540574354e-10       6.563641134683e-14       2.067836789131e-12       0.000000000000e+00       2.983992288378e-12       4.383502749299e-14      -1.599175202077e-15 
  183       4.948131632361e-10       6.525929067732e-14       2.025133609971e-12       0.000000000000e+00       2.935918624785e-12       4.237410469279e-14      -1.572632385187e-15 
  184       4.955431987797e-10       6.486978438637e-14       1.983095557417e-12       0.000000000000e+00       2.888772005358e-12       4.094130419215e-14      -1.546253931971e-15 
  185       4.963434226873e-10       6.446856861898e-14       1.941746017445e-12       0.000000000000e+00       2.842549777503e-12       3.953699561570e-14      -1.520041988967e-15 
  186       4.972129443603e-10       6.405634909856e-14       1.901107806924e-12       0.000000000000e+00       2.797247136790e-12       3.816150767630e-14      -1.493998043398e-15 
  187       4.981507212854e-10       6.363386148807e-14       1.861203156627e-12       0.000000000000e+00       2.752857086118e-12       3.681512730318e-14      -1.468122909410e-15 
  188       4.991555563390e-10       6.320187175121e-14       1.822053694244e-12       0.000000000000e+00       2.709370394872e-12       3.549809877007e-14      -1.442416714321e-15 
  189       5.002260950924e-10       6.276117651358e-14       1.783680427393e-12       0.000000000000e+00       2.666775558079e-12       3.421062282334e-14      -1.416878884864e-15 
  190       5.013608231160e-10       6.231260342381e-14       1.746103726630e-12       0.000000000000e+00       2.625058755571e-12       3.295285581015e-14      -1.391508133436e-15 
  191       5.025580632845e-10       6.185701151478e-14       1.709343308461e-12       0.000000000000e+00       2.584203811144e-12       3.172490880656e-14      -1.366302444340e-15 
  192       5.038159730812e-10       6.139529156472e-14       1.673418218356e-12       0.000000000000e+00       2.544192151713e-12       3.052684674570e-14      -1.341259060030e-15 
  193       5.051325419032e-10       6.092836645841e-14       1.638346813755e-12       0.000000000000e+00       2.505002766474e-12       2.935868754587e-14      -1.316374467360e-15 
  194       5.065055883658e-10       6.045719154831e-14       1.604146747084e-12       0.000000000000e+00       2.466612166063e-12       2.822040123872e-14      -1.291644383826e-15 
  195       5.079327576074e-10       5.998275501576e-14       1.570834948765e-12       0.000000000000e+00       2.428994341712e-12       2.711190909734e-14      -1.267063743813e-15 
  196       5.094115185940e-10       5.950607823211e-14       1.538427610227e-12       0.000000000000e+00       2.392120724413e-12       2.603308276446e-14      -1.242626684840e-15 
  197       5.109391614243e-10       5.902821611991e-14       1.506940166918e-12       0.000000000000e+00       2.355960144072e-12       2.498374338052e-14      -1.218326533803e-15 
  198       5.125127946343e-10       5.855025751403e-14       1.476387281316e-12       0.000000000000e+00       2.320478788670e-12       2.396366071185e-14      -1.194155793226e-15 
  199       5.141293425017e-10       5.807332552287e-14       1.446782825938e-12       0.000000000000e+00       2.285640163423e-12       2.297255227878e-14      -1.170106127500e-15 
  200       5.157855423513e-10       5.759857788947e-14       1.418139866359e-12       0.000000000000e+00       2.251405049940e-12       2.201008248381e-14      -1.146168349133e-15 
  201       5.174784473650e-10       5.712717527897e-14       1.390471151227e-12       0.000000000000e+00       2.217739267287e-12       2.107588537187e-14      -1.122335251344e-15 
  202       5.192069806440e-10       5.666018286534e-14       1.363790656683e-12       0.000000000000e+00       2.184637657924e-12       2.016963653608e-14      -1.098610359950e-15 
  203       5.209704870870e-10       5.619866240317e-14       1.338112119629e-12       0.000000000000e+00       2.152101738342e-12       1.929098467288e-14      -1.074999780837e-15 
  204       5.227682366674e-10       5.574370393426e-14       1.313448525244e-12       0.000000000000e+00       2.120132033486e-12       1.843952761473e-14      -1.051509404491e-15 
  205       5.245994232329e-10       5.529642605394e-14       1.289812091488e-12       0.000000000000e+00       2.088728058974e-12       1.761481152804e-14      -1.028144900658e-15 
  206       5.264631633036e-10       5.485797617752e-14       1.267214253617e-12       0.000000000000e+00       2.057888303307e-12       1.681633011116e-14      -1.004911712998e-15 
  207       5.283584948713e-10       5.442953080655e-14       1.245665648690e-12       0.000000000000e+00       2.027610210097e-12       1.604352379238e-14      -9.818150537457e-16 
  208       5.302843761979e-10       5.401229579530e-14       1.225176100081e-12       0.000000000000e+00       1.997890160277e-12       1.529577892789e-14      -9.588598983657e-16 
  209       5.322396846144e-10       5.360750661702e-14       1.205754601985e-12       0.000000000000e+00       1.968723454321e-12       1.457242699980e-14      -9.360509802128e-16 
  210       5.342232153193e-10       5.321642863039e-14       1.187409303934e-12       0.000000000000e+00       1.940104294463e-12       1.387274381408e-14      -9.133927851885e-16 
  211       5.362336801780e-10       5.284035734583e-14       1.170147495301e-12       0.000000000000e+00       1.912025766910e-12       1.319594869856e-14      -8.908895463989e-16 
  212       5.382697065209e-10       5.248061869192e-14       1.153975589812e-12       0.000000000000e+00       1.884479824068e-12       1.254120370092e-14      -8.685452388127e-16 
  213       5.403298359427e-10       5.213856928170e-14       1.138899110057e-12       0.000000000000e+00       1.857457266750e-12       1.190761278666e-14      -8.463635739188e-16 
  214       5.424125231008e-10       5.181559667910e-14       1.124922672000e-12       0.000000000000e+00       1.830947726402e-12       1.129422103710e-14      -8.243479943842e-16 
  215       5.445161345143e-10       5.151311966528e-14       1.112049969487e-12       0.000000000000e+00       1.804939647313e-12       1.070001384735e-14      -8.025016687119e-16 
  216       5.466389473625e-10       5.123258850498e-14       1.100283758755e-12       0.000000000000e+00       1.779420268840e-12       1.012391612427e-14      -7.808274858985e-16 
  217       5.487791482842e-10       5.097548521291e-14       1.089625842948e-12       0.000000000000e+00       1.754375607620e-12       9.564791484506e-15      -7.593280500922e-16 
  218       5.509348321757e-10       5.074332382013e-14       1.080077056617e-12       0.000000000000e+00       1.729790439789e-12       9.021441452429e-15      -7.380056752502e-16 
  219       5.531040009902e-10       5.053765064037e-14       1.071637250241e-12       0.000000000000e+00       1.705648283204e-12       8.492604658134e-15      -7.168623797973e-16 
  220       5.552845625365e-10       5.036004453644e-14       1.064305274728e-12       0.000000000000e+00       1.681931379653e-12       7.976956035420e-15      -6.958998812826e-16 
  221       5.574743292773e-10       5.021211718658e-14       1.058078965928e-12       0.000000000000e+00       1.658620677078e-12       7.473106019771e-15      -6.751195910383e-16 
  222       5.596710171285e-10       5.009551335082e-14       1.052955129145e-12       0.000000000000e+00       1.635695811791e-12       6.979599746344e-15      -6.545226088369e-16 
  223       5.618722442578e-10       5.001191113736e-14       1.048929523645e-12       0.000000000000e+00       1.613135090694e-12       6.494916247946e-15      -6.341097175492e-16 
  224       5.640758530129e-10       4.996295692437e-14       1.045997933849e-12       0.000000000000e+00       1.590919716922e-12       6.017745853131e-15      -6.138815837624e-16 
  225       5.662809011899e-10       4.995006492517e-14       1.044159491534e-12       0.000000000000e+00       1.569046805463e-12       5.547843855967e-15      -5.938393850301e-16 
  226       5.684867321807e-10       4.997460525023e-14       1.043413537272e-12       0.000000000000e+00       1.547517170054e-12       5.085230186756e-15      -5.739842126151e-16 
  227       5.706926571431e-10       5.003796820343e-14       1.043758540121e-12       0.000000000000e+00       1.526331147339e-12       4.629916007027e-15      -5.543168643304e-16 
  228       5.728979545691e-10       5.014156439284e-14       1.045192084723e-12       0.000000000000e+00       1.505488589198e-12       4.181903569900e-15      -5.348378396877e-16 
  229       5.751018698530e-10       5.028682484152e-14       1.047710858399e-12       0.000000000000e+00       1.484988855059e-12       3.741186080447e-15      -5.155473350452e-16 
  230       5.773036148593e-10       5.047520109828e-14       1.051310638247e-12       0.000000000000e+00       1.464830804223e-12       3.307747556058e-15      -4.964452387561e-16 
  231       5.795023674911e-10       5.070816534848e-14       1.055986278239e-12       0.000000000000e+00       1.445012788187e-12       2.881562686806e-15      -4.775311263168e-16 
  232       5.816972712581e-10       5.098721052482e-14       1.061731696317e-12       0.000000000000e+00       1.425532642962e-12       2.462596695809e-15      -4.588042555147e-16 
  233       5.838874348448e-10       5.131385041809e-14       1.068539861496e-12       0.000000000000e+00       1.406387681394e-12       2.050805199592e-15      -4.402635615766e-16 
  234       5.860719316784e-10       5.168961978801e-14       1.076402780952e-12       0.000000000000e+00       1.387574685488e-12       1.646134068456e-15      -4.219076523173e-16 
  235       5.882497994973e-10       5.211607447397e-14       1.085311487127e-12       0.000000000000e+00       1.369089898725e-12       1.248519286837e-15      -4.037348032868e-16 
  236       5.904200399189e-10       5.259479150583e-14       1.095256024823e-12       0.000000000000e+00       1.350929018388e-12       8.578868136715e-16      -3.857429529195e-16 
  237       5.925816180079e-10       5.312736921470e-14       1.106225438299e-12       0.000000000000e+00       1.333087187876e-12       4.741524427610e-16      -3.679296976817e-16 
  238       5.947334618444e-10       5.371542734374e-14       1.118207758369e-12       0.000000000000e+00       1.315558989032e-12       9.722166313517e-17      -3.502922872202e-16 
  239       5.968744620917e-10       5.436060715893e-14       1.131189989500e-12       0.000000000000e+00       1.298338434462e-12      -2.730104805842e-16      -3.328276195101e-16 
  240       5.990034715652e-10       5.506457155985e-14       1.145158096907e-12       0.000000000000e+00       1.281418959853e-12      -6.366595278197e-16      -3.155322360032e-16 
  241       6.011193047997e-10       5.582900519046e-14       1.160096993652e-12       0.000000000000e+00       1.264793416297e-12      -9.938517416740e-16      -2.984023167764e-16 
  242       6.032207376180e-10       5.665561454992e-14       1.175990527742e-12       0.000000000000e+00       1.248454062612e-12      -1.344724248566e-15      -2.814336756793e-16 
  243       6.053065066989e-10       5.754612810335e-14       1.192821469222e-12       0.000000000000e+00       1.232392557661e-12      -1.689425177869e-15      -2.646217554828e-16 
  244       6.073753091452e-10       5.850229639258e-14       1.210571497279e-12       0.000000000000e+00       1.216599952677e-12      -2.028113801542e-15      -2.479616230273e-16 
  245       6.094258020520e-10       5.952589214701e-14       1.229221187333e-12       0.000000000000e+00       1.201066683578e-12      -2.360960673771e-15      -2.314479643708e-16 
  246       6.114566020750e-10       6.061871039433e-14       1.248749998137e-12       0.000000000000e+00       1.185782563294e-12      -2.688147770604e-15      -2.150750799368e-16 
  247       6.134662849980e-10       6.178256857134e-14       1.269136258874e-12       0.000000000000e+00       1.170736774084e-12      -3.009868629584e-15      -1.988368796629e-16 
  248       6.154533853017e-10       6.301930663472e-14       1.290357156255e-12       0.000000000000e+00       1.155917859860e-12      -3.326328489391e-15      -1.827268781488e-16 
  249       6.174163957314e-10       6.433078717180e-14       1.312388721615e-12       0.000000000000e+00       1.141313718505e-12      -3.637744429470e-15      -1.667381898045e-16 
