# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  885       3.735113359856e-10       3.177608631645e-12      -1.277323182689e-11       1.833037578340e-14       1.342770753914e-14      -6.065064836305e-16      -1.756517276882e-16 
  886       3.745778146990e-10       3.155902801686e-12      -1.279848046709e-11       1.835899703132e-14       1.337012816928e-14      -5.986814786248e-16      -1.749225141772e-16 
  887       3.756453294916e-10       3.134094277494e-12      -1.282054183500e-11       1.838772322771e-14       1.331285454883e-14      -5.909066958055e-16      -1.741617942720e-16 
  888       3.767133776044e-10       3.112190996949e-12      -1.283940175399e-11       1.841655214975e-14       1.325588404817e-14      -5.831770908446e-16      -1.733674969491e-16 
  889       3.777814517757e-10       3.090200970529e-12      -1.285504606641e-11       1.844548155017e-14       1.319921398946e-14      -5.754875704799e-16      -1.725375338323e-16 
  890       3.788490402289e-10       3.068132281520e-12      -1.286746063373e-11       1.847450915718e-14       1.314284164650e-14      -5.678329923737e-16      -1.716697991456e-16 
  891       3.799156266594e-10       3.045993086219e-12      -1.287663133674e-11       1.850363267437e-14       1.308676424458e-14      -5.602081649711e-16      -1.707621696655e-16 
  892       3.809806902220e-10       3.023791614134e-12      -1.288254407577e-11       1.853284978072e-14       1.303097896031e-14      -5.526078473591e-16      -1.698125046732e-16 
  893       3.820437055187e-10       3.001536168188e-12      -1.288518477086e-11       1.856215813041e-14       1.297548292143e-14      -5.450267491242e-16      -1.688186459070e-16 
  894       3.831041425857e-10       2.979235124925e-12      -1.288453936195e-11       1.859155535283e-14       1.292027320667e-14      -5.374595302119e-16      -1.677784175145e-16 
  895       3.841615031861e-10       2.956896623755e-12      -1.288059918816e-11       1.862103896177e-14       1.286534719085e-14      -5.299019202890e-16      -1.666902996477e-16 
  896       3.852154303615e-10       2.934527628727e-12      -1.287337722150e-11       1.865060608153e-14       1.281070358666e-14      -5.223540971300e-16      -1.655554613842e-16 
  897       3.862656006424e-10       2.912134851851e-12      -1.286289209836e-11       1.868025371618e-14       1.275634141957e-14      -5.148173630606e-16      -1.643757608734e-16 
  898       3.873116878981e-10       2.889725062833e-12      -1.284916276541e-11       1.870997883981e-14       1.270225968393e-14      -5.072930304739e-16      -1.631530747533e-16 
  899       3.883533633289e-10       2.867305089220e-12      -1.283220848059e-11       1.873977839641e-14       1.264845734294e-14      -4.997824218571e-16      -1.618892982029e-16 
  900       3.893902954594e-10       2.844881816570e-12      -1.281204881413e-11       1.876964929982e-14       1.259493332844e-14      -4.922868698167e-16      -1.605863449961e-16 
  901       3.904221501311e-10       2.822462188595e-12      -1.278870364948e-11       1.879958843361e-14       1.254168654090e-14      -4.848077171054e-16      -1.592461475546e-16 
  902       3.914485904952e-10       2.800053207331e-12      -1.276219318441e-11       1.882959265102e-14       1.248871584922e-14      -4.773463166476e-16      -1.578706570009e-16 
  903       3.924692770055e-10       2.777661933284e-12      -1.273253793191e-11       1.885965877484e-14       1.243602009066e-14      -4.699040315654e-16      -1.564618432117e-16 
  904       3.934838674113e-10       2.755295485593e-12      -1.269975872122e-11       1.888978359736e-14       1.238359807076e-14      -4.624822352051e-16      -1.550216948708e-16 
  905       3.944920167500e-10       2.732961042186e-12      -1.266387669885e-11       1.891996388025e-14       1.233144856313e-14      -4.550823111630e-16      -1.535522195227e-16 
  906       3.954933773398e-10       2.710665839934e-12      -1.262491332953e-11       1.895019635449e-14       1.227957030945e-14      -4.477056533114e-16      -1.520554436252e-16 
  907       3.964875987732e-10       2.688417174812e-12      -1.258289039725e-11       1.898047772030e-14       1.222796201927e-14      -4.403536658246e-16      -1.505334126030e-16 
  908       3.974743279087e-10       2.666222402051e-12      -1.253783000622e-11       1.901080464700e-14       1.217662236994e-14      -4.330277632050e-16      -1.489881909006e-16 
  909       3.984532088648e-10       2.644088936300e-12      -1.248975458188e-11       1.904117377298e-14       1.212555000651e-14      -4.257293703096e-16      -1.474218620355e-16 
  910       3.994238830118e-10       2.622024251778e-12      -1.243868687190e-11       1.907158170558e-14       1.207474354157e-14      -4.184599223751e-16      -1.458365286516e-16 
  911       4.003859889654e-10       2.600035882433e-12      -1.238464994717e-11       1.910202502100e-14       1.202420155518e-14      -4.112208650449e-16      -1.442343125719e-16 
  912       4.013391625788e-10       2.578131422101e-12      -1.232766720279e-11       1.913250026424e-14       1.197392259474e-14      -4.040136543946e-16      -1.426173548521e-16 
  913       4.022830369362e-10       2.556318524657e-12      -1.226776235908e-11       1.916300394899e-14       1.192390517488e-14      -3.968397569582e-16      -1.409878158336e-16 
  914       4.032172423452e-10       2.534604904179e-12      -1.220495946255e-11       1.919353255754e-14       1.187414777733e-14      -3.897006497542e-16      -1.393478751966e-16 
  915       4.041414063294e-10       2.512998335098e-12      -1.213928288694e-11       1.922408254073e-14       1.182464885086e-14      -3.825978203114e-16      -1.376997320131e-16 
  916       4.050551536219e-10       2.491506652360e-12      -1.207075733416e-11       1.925465031779e-14       1.177540681109e-14      -3.755327666954e-16      -1.360456048006e-16 
  917       4.059581061576e-10       2.470137751580e-12      -1.199940783534e-11       1.928523227633e-14       1.172642004046e-14      -3.685069975343e-16      -1.343877315747e-16 
  918       4.068498830659e-10       2.448899589199e-12      -1.192525975177e-11       1.931582477222e-14       1.167768688806e-14      -3.615220320448e-16      -1.327283699025e-16 
  919       4.077301006640e-10       2.427800182641e-12      -1.184833877595e-11       1.934642412947e-14       1.162920566952e-14      -3.545794000583e-16      -1.310697969558e-16 
  920       4.085983724493e-10       2.406847610472e-12      -1.176867093254e-11       1.937702664022e-14       1.158097466693e-14      -3.476806420470e-16      -1.294143095640e-16 
  921       4.094543090924e-10       2.386050012552e-12      -1.168628257939e-11       1.940762856458e-14       1.153299212871e-14      -3.408273091498e-16      -1.277642242677e-16 
  922       4.102975184299e-10       2.365415590199e-12      -1.160120040850e-11       1.943822613057e-14       1.148525626948e-14      -3.340209631986e-16      -1.261218773715e-16 
  923       4.111276054571e-10       2.344952606337e-12      -1.151345144707e-11       1.946881553405e-14       1.143776526999e-14      -3.272631767441e-16      -1.244896249972e-16 
  924       4.119441723208e-10       2.324669385659e-12      -1.142306305842e-11       1.949939293859e-14       1.139051727697e-14      -3.205555330818e-16      -1.228698431370e-16 
  925       4.127468183124e-10       2.304574314783e-12      -1.133006294307e-11       1.952995447543e-14       1.134351040302e-14      -3.138996262785e-16      -1.212649277069e-16 
  926       4.135351398604e-10       2.284675842407e-12      -1.123447913966e-11       1.956049624336e-14       1.129674272652e-14      -3.072970611978e-16      -1.196772945994e-16 
  927       4.143087305234e-10       2.264982479466e-12      -1.113634002598e-11       1.959101430866e-14       1.125021229150e-14      -3.007494535264e-16      -1.181093797371e-16 
  928       4.150671809825e-10       2.245502799291e-12      -1.103567431999e-11       1.962150470498e-14       1.120391710754e-14      -2.942584298004e-16      -1.165636391254e-16 
  929       4.158100790349e-10       2.226245437764e-12      -1.093251108076e-11       1.965196343328e-14       1.115785514962e-14      -2.878256274306e-16      -1.150425489061e-16 
  930       4.165370095860e-10       2.207219093473e-12      -1.082687970952e-11       1.968238646172e-14       1.111202435809e-14      -2.814526947296e-16      -1.135486054104e-16 
  931       4.172475546423e-10       2.188432527874e-12      -1.071880995059e-11       1.971276972559e-14       1.106642263845e-14      -2.751412909370e-16      -1.120843252119e-16 
  932       4.179412933047e-10       2.169894565443e-12      -1.060833189246e-11       1.974310912722e-14       1.102104786132e-14      -2.688930862456e-16      -1.106522451800e-16 
  933       4.186178017608e-10       2.151614093833e-12      -1.049547596872e-11       1.977340053589e-14       1.097589786230e-14      -2.627097618279e-16      -1.092549225329e-16 
  934       4.192767023290e-10       2.133599291133e-12      -1.038027481898e-11       1.980363999109e-14       1.093097069138e-14      -2.565928965169e-16      -1.078942426515e-16 
  935       4.199178114460e-10       2.115855294079e-12      -1.026276890144e-11       1.983382431590e-14       1.088626536564e-14      -2.505436248569e-16      -1.065693305566e-16 
  936       4.205409939783e-10       2.098386493692e-12      -1.014300097007e-11       1.986395051302e-14       1.084178112812e-14      -2.445629737582e-16      -1.052786068845e-16 
  937       4.211461143811e-10       2.081197304932e-12      -1.002101422386e-11       1.989401556224e-14       1.079751719925e-14      -2.386519753681e-16      -1.040204771243e-16 
  938       4.217330366976e-10       2.064292166745e-12      -9.896852308094e-12       1.992401642040e-14       1.075347277677e-14      -2.328116670810e-16      -1.027933315759e-16 
  939       4.223016245584e-10       2.047675542115e-12      -9.770559315624e-12       1.995395002128e-14       1.070964703568e-14      -2.270430915492e-16      -1.015955453082e-16 
  940       4.228517411810e-10       2.031351918111e-12      -9.642179788083e-12       1.998381327560e-14       1.066603912814e-14      -2.213472966930e-16      -1.004254781171e-16 
  941       4.233832493697e-10       2.015325805945e-12      -9.511758717159e-12       2.001360307091e-14       1.062264818341e-14      -2.157253357117e-16      -9.928147448342e-17 
  942       4.238960115148e-10       1.999601741015e-12      -9.379341545836e-12       2.004331627156e-14       1.057947330774e-14      -2.101782670934e-16      -9.816186353100e-17 
  943       4.243898895924e-10       1.984184282959e-12      -9.244974169652e-12       2.007294971866e-14       1.053651358433e-14      -2.047071546261e-16      -9.706495898479e-17 
  944       4.248647451638e-10       1.969078015705e-12      -9.108702937945e-12       2.010250022995e-14       1.049376807322e-14      -1.993130674078e-16      -9.598905912886e-17 
  945       4.253204393750e-10       1.954287547524e-12      -8.970574655107e-12       2.013196459982e-14       1.045123581123e-14      -1.939970798572e-16      -9.493244676438e-17 
  946       4.257568329565e-10       1.939817511076e-12      -8.830636581831e-12       2.016133959919e-14       1.040891581187e-14      -1.887602717239e-16      -9.389338916773e-17 
  947       4.261737862226e-10       1.925672563464e-12      -8.688936436369e-12       2.019062197551e-14       1.036680706529e-14      -1.836037280991e-16      -9.287013804849e-17 
  948       4.265711590710e-10       1.911857386283e-12      -8.545522395777e-12       2.021980845263e-14       1.032490853816e-14      -1.785285394260e-16      -9.186092950749e-17 
  949       4.269488109825e-10       1.898376685674e-12      -8.400443097166e-12       2.024889573080e-14       1.028321917362e-14      -1.735358015103e-16      -9.086398399486e-17 
  950       4.273066010204e-10       1.885235192367e-12      -8.253747638959e-12       2.027788048658e-14       1.024173789119e-14      -1.686266155308e-16      -8.987750626804e-17 
  951       4.276443878301e-10       1.872437661741e-12      -8.105485582136e-12       2.030675937281e-14       1.020046358670e-14      -1.638020880495e-16      -8.889968534984e-17 
  952       4.279620296387e-10       1.859988873866e-12      -7.955706951486e-12       2.033552901849e-14       1.015939513221e-14      -1.590633310225e-16      -8.792869448649e-17 
  953       4.282593842543e-10       1.847893633562e-12      -7.804462236861e-12       2.036418602879e-14       1.011853137592e-14      -1.544114618101e-16      -8.696269110562e-17 
